Iteration,QD-Score,Coverage,Maximum,Average
32,281425.4571128944,0.0496,9297.59433697015,2269.560138007213
33,301381.0655284824,0.0508,9297.59433697015,2373.0792561297826
34,367043.9199902024,0.0556,9297.59433697015,2640.603740936708
35,401494.5097631797,0.058,9297.59433697015,2768.9276535391705
36,438014.066358706,0.0608,9297.59433697015,2881.671489202013
37,469848.69690878206,0.0652,9297.59433697015,2882.507342998663
38,553807.7287543954,0.0756,9297.59433697015,2930.199623039129
39,640280.654761368,0.0832,9297.59433697015,3078.272378660423
40,676433.3850133113,0.0868,9297.59433697015,3117.204539231849
41,686583.431653215,0.0868,9297.59433697015,3163.978947710668
42,736970.6035539731,0.0952,9297.59433697015,3096.5151409830805
43,764667.9461143956,0.0996,9297.59433697015,3070.955606885123
44,769155.9102037665,0.1,9297.59433697015,3076.623640815066
45,825597.3340342732,0.1012,9297.59433697015,3263.2305693054277
46,890415.6678122403,0.1332,9297.59433697015,2673.920924361082
47,891050.1279408934,0.1332,9297.59433697015,2675.826210032713
48,892602.8801772783,0.1332,9297.59433697015,2680.4891296614965
49,906443.1126975205,0.1392,9297.59433697015,2604.721588211266
50,905617.9989876256,0.162,9297.59433697015,2236.093824660804
51,923710.1990882576,0.1684,9297.59433697015,2194.0859835825595
52,940237.2273961884,0.1732,9297.59433697015,2171.4485621159088
53,942090.6554325226,0.1744,9297.59433697015,2160.7583840195475
54,941827.028308855,0.1876,9297.59433697015,2008.1599750721855
55,1005641.0830066394,0.2224,9297.59433697015,1808.706983824891
56,1013451.1767427761,0.2284,9297.59433697015,1774.8707123341087
57,1022349.9840450389,0.2324,9297.59433697015,1759.638526755661
58,1059084.4826517846,0.2468,9297.59433697015,1716.506454865129
59,1072267.0505700968,0.264,9297.59433697015,1624.6470463183284
60,1071762.3196342671,0.2744,9297.59433697015,1562.335742907095
61,1087966.437624004,0.284,9297.59433697015,1532.347095245076
62,1112599.4653192174,0.2952,9297.59433697015,1507.5873513810534
63,1113101.338184326,0.312,9297.59433697015,1427.0529976722128
64,1131864.8172548404,0.3232,9297.59433697015,1400.8227936322282
65,1147752.0505975257,0.3336,9297.59433697015,1376.2014995174168
66,1150683.589391983,0.3336,9297.59433697015,1379.7165340431452
67,1154731.2806198294,0.3352,9297.59433697015,1377.9609553935911
68,1170740.0321367716,0.358,9297.59433697015,1308.0894213818676
69,1171850.362328721,0.3588,9297.59433697015,1306.4106603441705
70,1203580.4223883522,0.3796,9297.59433697015,1268.2617728012142
71,1208558.8829383834,0.3828,9297.59433697015,1262.8619466440787
72,1208533.4660157652,0.3832,9297.59433697015,1261.5171879078969
73,1204970.7556174009,0.394,9297.59433697015,1223.3205640785795
74,1200047.653737565,0.4036,9297.59433697015,1189.3435616824231
75,1213947.5805578106,0.4084,9297.59433697015,1188.979021114408
76,1228178.2172374872,0.4112,9297.59433697015,1194.725892254365
77,1236539.3147551536,0.4132,9297.59433697015,1197.0370907600714
78,1265757.4907807927,0.4152,9297.59433697015,1219.4195479583743
79,1265757.4907807927,0.4152,9297.59433697015,1219.4195479583743
80,1273980.877509898,0.4164,9297.59433697015,1223.804877531122
81,1275271.1109338994,0.4188,9297.59433697015,1218.0239836999995
82,1301353.678486329,0.4268,9297.59433697015,1219.6379367257066
83,1305595.7324047396,0.4292,9297.59433697015,1216.7714188301395
84,1314728.4336628513,0.4312,9297.59433697015,1219.5996601696208
85,1318192.0193206256,0.4312,9297.59433697015,1222.8126338781312
86,1319624.4150434416,0.4312,9297.59433697015,1224.1413868677566
87,1321104.3001831193,0.4316,9297.59433697015,1224.37840610113
88,1321510.5575417369,0.4316,9297.59433697015,1224.7549189450758
89,1322983.2748738446,0.4316,9297.59433697015,1226.119809892349
90,1325172.8332853387,0.4368,9297.59433697015,1213.5282356092846
91,1325693.760057287,0.4436,9297.59433697015,1195.3956357595014
92,1300046.9963984757,0.4676,9297.59433697015,1112.1017933263265
93,1303282.3451395743,0.4684,9297.59433697015,1112.965281929611
94,1307491.4516759315,0.47,9297.59433697015,1112.7586822773885
95,1307984.7789241234,0.4704,9297.59433697015,1112.2319548674518
96,1318503.2250333219,0.4716,9297.59433697015,1118.3233460842425
97,1312954.717995776,0.4744,9297.59433697015,1107.0444502493897
98,1317210.0445277444,0.4744,9297.59433697015,1110.632415284776
99,1320224.9769449346,0.4744,9297.59433697015,1113.1745168169768
