Iteration,QD-Score,Coverage,Maximum,Average
90,1052594.9588839388,0.129,1308.4524002249586,815.9650844061541
91,1075046.9444260213,0.1317,1308.4524002249586,816.2846958436
92,1097009.8786554337,0.1341,1308.4524002249586,818.0536007870497
93,1117482.5261818622,0.1362,1308.4524002249586,820.4717519690619
94,1168401.2237586316,0.144,1308.4524002249586,811.389738721272
95,1229935.630964071,0.1516,1308.4524002249586,811.3031866517618
96,1259119.4095001004,0.1543,1308.4524002249586,816.020356124498
97,1292886.6146179717,0.1582,1308.4524002249586,817.2481761175549
98,1312239.7635621822,0.1597,1308.4524002249586,821.6905219550296
99,1337138.4564021488,0.1633,1308.4524002249586,818.8233045940899
