Iteration,QD-Score,Coverage,Maximum,Average
32,895509.5197420478,0.1328,9165.654322266579,2697.3178305483366
33,932041.1963241815,0.1416,9165.654322266579,2632.884735379044
34,956904.5497654795,0.1556,9165.654322266579,2459.9088682917213
35,976218.2096072793,0.1672,9165.654322266579,2335.4502622183713
36,993477.2418742896,0.1764,9165.654322266579,2252.782861392947
37,1016405.4232366086,0.1892,9165.654322266579,2148.848674918834
38,1055626.390076542,0.212,9165.654322266579,1991.7479058047963
39,1073491.4909546734,0.2292,9165.654322266579,1873.4580993973357
40,1098620.4640837193,0.2476,9165.654322266579,1774.8311212984156
41,1112711.5588882326,0.2576,9165.654322266579,1727.8129796401126
42,1120815.883948481,0.2648,9165.654322266579,1693.075353396497
43,1134573.7865384575,0.2724,9165.654322266579,1666.040802552801
44,1185517.802678668,0.2964,9165.654322266579,1599.8890724408475
45,1206995.1837879412,0.3064,9165.654322266579,1575.7117281826909
46,1220058.379049372,0.31,9165.654322266579,1574.268876192738
47,1292613.235224127,0.3192,9165.654322266579,1619.8160842407608
48,1364125.8035773628,0.3264,9165.654322266579,1671.72279850167
49,1387543.4430766576,0.3284,9165.654322266579,1690.0650950994611
50,1406923.0782211297,0.3308,9165.654322266579,1701.2370957933854
51,1418105.521137094,0.332,9165.654322266579,1708.5608688398722
52,1430744.0592874999,0.3336,9165.654322266579,1715.520454781175
53,1449102.4336540217,0.336,9165.654322266579,1725.1219448262163
54,1487195.8142430778,0.3412,9165.654322266579,1743.4886450680865
55,1528220.9523279902,0.346,9165.654322266579,1766.7294246566362
56,1561498.030610871,0.3496,9165.654322266579,1786.6110190055733
57,1574048.1611151693,0.3508,9165.654322266579,1794.809761818893
58,1601790.543102002,0.354,9165.654322266579,1809.932817064409
59,1605886.4395675657,0.3544,9165.654322266579,1812.5129114758079
60,1606857.2655374524,0.3544,9165.654322266579,1813.6086518481404
61,1631270.521911275,0.3576,9165.654322266579,1824.6873846882272
62,1638360.6035480734,0.3584,9165.654322266579,1828.5274593170464
63,1638431.512446427,0.3584,9165.654322266579,1828.60659871253
64,1638736.065011048,0.3584,9165.654322266579,1828.9465011284017
65,1641734.6271132824,0.3588,9165.654322266579,1830.2504204161455
66,1642819.8301411746,0.3592,9165.654322266579,1829.4207462596598
67,1646879.9669450878,0.3596,9165.654322266579,1831.9020766908652
68,1654920.4020479796,0.3608,9165.654322266579,1834.7232838669397
69,1664693.4464423058,0.3616,9165.654322266579,1841.4750513742322
70,1688881.8903387068,0.3636,9165.654322266579,1857.9558749600735
71,1708059.544601047,0.3648,9165.654322266579,1872.8723076765866
72,1802039.9075494288,0.372,9165.654322266579,1937.6773199456222
73,1898259.0585541723,0.376,9165.654322266579,2019.424530376779
74,2010518.3855156181,0.378,9165.654322266579,2127.53268308531
75,2072602.0039629338,0.378,9165.654322266579,2193.2296338232104
76,2099960.8442433835,0.3784,9165.654322266579,2219.8317592424773
77,2140381.4801976443,0.3808,9165.654322266579,2248.2998741571896
78,2160272.366752982,0.382,9165.654322266579,2262.065305500505
79,2179297.4660401344,0.3832,9165.654322266579,2274.8407787475307
80,2197162.4313132046,0.384,9165.654322266579,2288.7108659512546
81,2209583.816850757,0.3848,9165.654322266579,2296.8646744810367
82,2221587.6415520427,0.3856,9165.654322266579,2304.5514953859365
83,2234192.0675911186,0.3864,9165.654322266579,2312.8282273199984
84,2245482.8299409864,0.3872,9165.654322266579,2319.7136672944075
85,2314695.0833483934,0.3888,9165.654322266579,2381.3735425394993
86,2422808.876460719,0.3952,9165.654322266579,2452.235704919756
87,2454502.5891787526,0.3984,9165.654322266579,2464.3600292959363
88,2454951.9422210455,0.3984,9165.654322266579,2464.811186968921
89,2458910.566599059,0.3988,9165.654322266579,2466.309495084312
90,2459117.158735752,0.3988,9165.654322266579,2466.5167088623393
91,2459117.158735752,0.3988,9165.654322266579,2466.5167088623393
92,2459117.158735752,0.3988,9165.654322266579,2466.5167088623393
93,2462930.221720314,0.3992,9165.654322266579,2467.865953627569
94,2466728.3847087384,0.3996,9165.654322266579,2469.1975822910294
95,2470520.156933594,0.4,9165.654322266579,2470.520156933594
96,2470520.156933594,0.4,9165.654322266579,2470.520156933594
97,2470520.156933594,0.4,9165.654322266579,2470.520156933594
98,2477763.101456404,0.4008,9165.654322266579,2472.8174665233573
99,2485069.2054477218,0.4016,9165.654322266579,2475.168531322432
100,2493345.657530022,0.4024,9165.654322266579,2478.474808677954
101,2515449.6659852983,0.4048,9165.654322266579,2485.6221995902156
102,2522369.76824708,0.4052,9165.654322266579,2489.9997712212044
103,2545804.390965152,0.4072,9165.654322266579,2500.7901679421925
104,2621633.687377143,0.4128,9165.654322266579,2540.3427203266892
105,2676434.6424766784,0.4168,9165.654322266579,2568.555319075507
106,2713470.3774833446,0.4204,9165.654322266579,2581.79864651127
107,2753277.0437489515,0.4244,9165.654322266579,2594.9830761064577
108,2779740.013833571,0.4268,9165.654322266579,2605.19214042509
109,2779740.013833571,0.4268,9165.654322266579,2605.19214042509
110,2799210.671712113,0.4288,9165.654322266579,2611.203984806076
111,2814502.99480002,0.4304,9165.654322266579,2615.7091029739963
112,2822794.5654252297,0.4312,9165.654322266579,2618.547834346224
113,2862683.494583011,0.4352,9165.654322266579,2631.1429178152675
114,2907386.318960238,0.4396,9165.654322266579,2645.4834567427097
115,2918649.2142073396,0.4408,9165.654322266579,2648.5020092625587
116,2918804.359163475,0.4408,9165.654322266579,2648.6427941592333
117,2926997.246898723,0.4416,9165.654322266579,2651.265622190872
118,2935325.1014292957,0.4424,9165.654322266579,2654.000995867356
119,3001143.175685883,0.4488,9165.654322266579,2674.815664604174
120,3026053.2282323125,0.4512,9165.654322266579,2682.6713016243907
121,3035641.31104734,0.452,9165.654322266579,2686.4082398649025
122,3116281.9183873897,0.4584,9165.654322266579,2719.2686896923124
123,3141299.758663977,0.4604,9165.654322266579,2729.1917972753927
124,3171738.5164562473,0.4628,9165.654322266579,2741.3470323735933
125,3190425.6196296224,0.4644,9165.654322266579,2747.99794972405
126,3209642.6236638436,0.4656,9165.654322266579,2757.42493441911
127,3257532.489718784,0.4684,9165.654322266579,2781.838163722275
128,3273928.3536777627,0.4696,9165.654322266579,2788.6953608839544
129,3300186.112495722,0.4716,9165.654322266579,2799.1400445256336
130,3317798.579030694,0.4728,9165.654322266579,2806.936192073345
131,3344802.0010807887,0.4748,9165.654322266579,2817.8618374732846
132,3365701.5338626043,0.4764,9165.654322266579,2825.945872260793
133,3378598.385325994,0.4772,9165.654322266579,2832.018763894379
134,3379295.2424979587,0.4772,9165.654322266579,2832.602885580854
135,3391334.065158929,0.478,9165.654322266579,2837.936456199941
136,3418600.0488114255,0.48,9165.654322266579,2848.8333740095213
137,3431514.5146946325,0.4808,9165.654322266579,2854.8373666344696
138,3443530.1624284163,0.4816,9165.654322266579,2860.074885737887
139,3455791.7993376865,0.4824,9165.654322266579,2865.4990044259425
140,3468104.483907856,0.4832,9165.654322266579,2870.947420453523
141,3479244.076336016,0.484,9165.654322266579,2875.4083275504263
142,3504151.2124119657,0.4856,9165.654322266579,2886.4507515749306
143,3510552.385723485,0.486,9165.654322266579,2889.343527344432
144,3517106.019313015,0.4864,9165.654322266579,2892.3569237771503
145,3529889.0930991783,0.4872,9165.654322266579,2898.1027036939067
146,3542736.2326716557,0.488,9165.654322266579,2903.882157927587
147,3549260.431339158,0.4884,9165.654322266579,2906.8472001139708
148,3556120.9601752893,0.4888,9165.654322266579,2910.0826188013825
149,3562659.2186312336,0.4892,9165.654322266579,2913.0492384556283
150,3569469.4197416683,0.4896,9165.654322266579,2916.2331860634545
151,3594763.1348915235,0.4912,9165.654322266579,2927.3315430712732
152,3594947.826994957,0.4912,9165.654322266579,2927.481943806968
153,3595040.469366087,0.4912,9165.654322266579,2927.5573854772697
154,3595198.3997824327,0.4912,9165.654322266579,2927.68599330817
155,3615747.79257523,0.4924,9165.654322266579,2937.244348152096
156,3615899.7958993334,0.4924,9165.654322266579,2937.3678277005147
157,3615997.4114617486,0.4924,9165.654322266579,2937.447125476644
158,3616015.0301487106,0.4924,9165.654322266579,2937.461437976207
159,3622858.1897228854,0.4928,9165.654322266579,2940.631647502342
160,3622894.4939236776,0.4928,9165.654322266579,2940.6611151977904
161,3623021.763115658,0.4928,9165.654322266579,2940.7644181133587
162,3649925.691063799,0.4944,9165.654322266579,2953.014313158413
163,3650824.912293972,0.4944,9165.654322266579,2953.741838425544
164,3650977.5682743923,0.4944,9165.654322266579,2953.865346500317
165,3657622.595641984,0.4948,9165.654322266579,2956.8493093306256
166,3677358.3736778395,0.496,9165.654322266579,2965.611591675677
167,3684275.103147449,0.4964,9165.654322266579,2968.7954094661154
168,3684332.8779394766,0.4964,9165.654322266579,2968.841964495952
169,3691253.903216376,0.4968,9165.654322266579,2972.024076663749
170,3691890.586541786,0.4968,9165.654322266579,2972.536704139924
171,3691915.8235832117,0.4968,9165.654322266579,2972.557023819011
172,3698693.7592020654,0.4972,9165.654322266579,2975.618470798122
173,3719291.0508467103,0.4984,9165.654322266579,2984.984792011806
174,3726275.327096739,0.4988,9165.654322266579,2988.191922290889
175,3800867.940803757,0.5032,9165.654322266579,3021.357663595991
176,3830063.3764752294,0.5044,9165.654322266579,3037.3222652460186
177,3831337.889813223,0.5044,9165.654322266579,3038.332981612389
178,3867793.2574097775,0.5044,9165.654322266579,3067.242868683408
179,3912596.3550087474,0.5048,9165.654322266579,3100.3140689451247
180,3940138.3606733344,0.5084,9165.654322266579,3100.0301814896416
181,3944623.374698784,0.512,9165.654322266579,3081.7370114834252
182,3944623.374698784,0.512,9165.654322266579,3081.7370114834252
183,3946365.0587201854,0.5132,9165.654322266579,3075.8885882464424
184,3947454.7003732226,0.514,9165.654322266579,3071.949183169823
185,3948347.677047732,0.5144,9165.654322266579,3070.2548033030575
186,3948656.6873195074,0.5144,9165.654322266579,3070.495091228233
187,3952357.145733323,0.5144,9165.654322266579,3073.372586106783
188,4001078.779313936,0.5148,9165.654322266579,3108.8413203682485
189,4007216.379652967,0.5148,9165.654322266579,3113.610240600596
190,4020458.4740860723,0.5148,9165.654322266579,3123.8993582642365
191,4025876.7355279466,0.5148,9165.654322266579,3128.109351614566
192,4031630.8317331336,0.5148,9165.654322266579,3132.5802888369335
193,4040473.3783565783,0.5156,9165.654322266579,3134.5798125341958
194,4044085.3642271063,0.516,9165.654322266579,3134.949894749695
195,4047737.390629961,0.516,9165.654322266579,3137.780922968962
196,4055956.3221112867,0.516,9165.654322266579,3144.152187683168
197,4063591.695397129,0.5172,9165.654322266579,3142.7623320936805
198,4070724.416436281,0.518,9165.654322266579,3143.416537788634
199,4110983.149224653,0.5212,9165.654322266579,3155.013928798659
200,4145075.682165279,0.5248,9165.654322266579,3159.356465064999
201,4209436.959848299,0.5292,9165.654322266579,3181.736175244368
202,4273441.355681028,0.5332,9165.654322266579,3205.882487382617
203,4352727.560893323,0.5392,9165.654322266579,3229.0263804846613
204,4353705.897955778,0.5392,9165.654322266579,3229.7521498188266
205,4469436.834591523,0.5476,9165.654322266579,3264.7456790296005
206,4505133.343840947,0.5496,9165.654322266579,3278.8452284140812
207,4562132.14719912,0.5536,9165.654322266579,3296.338256646763
208,4580242.738914922,0.5552,9165.654322266579,3299.8866995064277
209,4626700.231748214,0.5568,9165.654322266579,3323.7789021179697
210,4721079.94445472,0.562,9165.654322266579,3360.199248722221
211,4763636.584418049,0.5632,9165.654322266579,3383.2646196150918
212,4851263.087708428,0.5644,9165.654322266579,3438.1736978798212
213,4882337.313666012,0.5644,9165.654322266579,3460.196536970951
214,4908221.314288439,0.5644,9165.654322266579,3478.5409739818847
215,4952695.61420243,0.5648,9165.654322266579,3507.574797593789
216,5009862.818404295,0.5656,9165.654322266579,3543.04301160134
217,5085154.337950899,0.5656,9165.654322266579,3596.29019657065
218,5105519.444806148,0.5656,9165.654322266579,3610.6926766663
219,5155861.934692706,0.5664,9165.654322266579,3641.1454341050185
220,5205918.262150587,0.568,9165.654322266579,3666.1396212328073
221,5297049.300987995,0.5716,9165.654322266579,3706.822463952411
222,5378669.828499569,0.5788,9165.654322266579,3717.1180570142146
223,5433775.721739019,0.584,9165.654322266579,3721.764192971931
224,5528390.484522046,0.592,9165.654322266579,3735.3989760284094
225,5552121.54590205,0.5932,9165.654322266579,3743.8446027660484
226,5631059.352966762,0.5944,9165.654322266579,3789.4073707717107
227,5660274.411865604,0.5956,9165.654322266579,3801.393157733784
228,5696543.750660765,0.5984,9165.654322266579,3807.8501007090676
229,5701005.958230769,0.5988,9165.654322266579,3808.287213247007
230,5737081.593150388,0.602,9165.654322266579,3812.0143476082317
231,5778791.479046833,0.6064,9165.654322266579,3811.867730241974
232,5814978.198561357,0.6096,9165.654322266579,3815.602492494329
233,5825832.1109806765,0.61,9165.654322266579,3820.2177776922467
234,5877835.724833237,0.6128,9165.654322266579,3836.707392188797
235,5940349.588144659,0.6164,9165.654322266579,3854.86670223534
236,5976983.034394323,0.6176,9165.654322266579,3871.103001550727
237,5985460.110877418,0.618,9165.654322266579,3874.084214160141
238,5993412.904402374,0.618,9165.654322266579,3879.2316533348703
239,5999808.42418785,0.618,9165.654322266579,3883.3711483416505
240,6012068.541844653,0.618,9165.654322266579,3891.3064995758273
241,6017101.453915476,0.618,9165.654322266579,3894.5640478417317
242,6021183.924056601,0.618,9165.654322266579,3897.206423337606
243,6028451.585247636,0.6184,9165.654322266579,3899.386536382688
244,6054742.743935501,0.6192,9165.654322266579,3911.3325219221583
245,6083596.689661896,0.6208,9165.654322266579,3919.843227874933
246,6084099.167397773,0.6208,9165.654322266579,3920.1669893026888
247,6105524.026893699,0.622,9165.654322266579,3926.382010864115
248,6113404.632639228,0.6224,9165.654322266579,3928.923285757859
249,6128648.236443769,0.6232,9165.654322266579,3933.66382313464
250,6151466.442662584,0.6244,9165.654322266579,3940.7216160554667
251,6151560.344124948,0.6244,9165.654322266579,3940.7817707398767
252,6166519.610752784,0.6252,9165.654322266579,3945.310051665249
253,6182407.257364331,0.626,9165.654322266579,3950.419972756761
254,6189733.703622876,0.6264,9165.654322266579,3952.5758005254634
255,6190222.946119962,0.6264,9165.654322266579,3952.8882159131304
256,6198925.797978983,0.6268,9165.654322266579,3955.9194626541052
257,6199104.151472244,0.6268,9165.654322266579,3956.0332810926893
258,6207753.648230634,0.6272,9165.654322266579,3959.026561371578
259,6208008.526583658,0.6272,9165.654322266579,3959.189111341618
260,6208367.314411579,0.6272,9165.654322266579,3959.417930109425
261,6216749.968550096,0.6276,9165.654322266579,3962.2370736456955
262,6225102.1826662645,0.628,9165.654322266579,3965.0332373670476
263,6232759.1644276725,0.6284,9165.654322266579,3967.3833000812683
264,6232843.430984556,0.6284,9165.654322266579,3967.4369388825944
265,6232849.4770990005,0.6284,9165.654322266579,3967.4407874595804
266,6241365.355963503,0.6288,9165.654322266579,3970.3341959055365
267,6258331.388305508,0.6296,9165.654322266579,3976.0682263694457
268,6258460.556885896,0.6296,9165.654322266579,3976.150290270582
269,6258563.028124366,0.6296,9165.654322266579,3976.215392709254
270,6258614.69118515,0.6296,9165.654322266579,3976.2482154924714
271,6258916.637328563,0.6296,9165.654322266579,3976.4400491286933
272,6267586.822444902,0.63,9165.654322266579,3979.420204726922
273,6267781.95568429,0.63,9165.654322266579,3979.5440988471682
274,6285248.879100046,0.6308,9165.654322266579,3985.5731636652163
275,6292929.091710363,0.6312,9165.654322266579,3987.914506787302
276,6299907.36683949,0.6316,9165.654322266579,3989.8083387203865
277,6300202.253307066,0.6316,9165.654322266579,3989.995093924678
278,6300486.057561097,0.6316,9165.654322266579,3990.1748306276736
279,6300878.635281572,0.6316,9165.654322266579,3990.423454896499
280,6300974.603354344,0.6316,9165.654322266579,3990.484232649996
281,6301197.067496357,0.6316,9165.654322266579,3990.6251219102955
282,6301382.183562169,0.6316,9165.654322266579,3990.742358177434
283,6301444.407691655,0.6316,9165.654322266579,3990.781765479199
284,6301459.353424415,0.6316,9165.654322266579,3990.791230794436
285,6301519.980809125,0.6316,9165.654322266579,3990.829626858217
286,6301538.976541576,0.6316,9165.654322266579,3990.8416570877616
287,6301738.522444186,0.6316,9165.654322266579,3990.9680319469194
288,6311013.380654153,0.632,9165.654322266579,3994.312266236806
289,6311052.670301804,0.632,9165.654322266579,3994.3371331024077
290,6311098.074059997,0.632,9165.654322266579,3994.3658696582256
291,6311133.354357133,0.632,9165.654322266579,3994.3881989602105
292,6311321.287777028,0.632,9165.654322266579,3994.507144162676
293,6311372.002210197,0.632,9165.654322266579,3994.539241905188
294,6311514.172940144,0.632,9165.654322266579,3994.629223379838
295,6311548.260509953,0.632,9165.654322266579,3994.6507977911097
296,6311556.842999396,0.632,9165.654322266579,3994.656229746453
297,6311556.842999396,0.632,9165.654322266579,3994.656229746453
298,6320595.52881113,0.6324,9165.654322266579,3997.8466342891397
299,6329543.880886468,0.6328,9165.654322266579,4000.9759044794364
300,6329574.588452181,0.6328,9165.654322266579,4000.9953150772317
301,6329574.588452181,0.6328,9165.654322266579,4000.9953150772317
302,6329574.588452181,0.6328,9165.654322266579,4000.9953150772317
303,6388030.158359656,0.6332,9165.654322266579,4035.394919999783
304,6442717.0118569825,0.6332,9165.654322266579,4069.9412582798373
305,6472178.714498899,0.6332,9165.654322266579,4088.552567592482
306,6494352.791015587,0.6332,9165.654322266579,4102.560196472259
307,6496282.483444247,0.6332,9165.654322266579,4103.779206218728
308,6510036.3124387,0.6336,9165.654322266579,4109.871409367866
309,6519647.682315038,0.634,9165.654322266579,4113.342386318635
310,6519647.682315038,0.634,9165.654322266579,4113.342386318635
311,6519647.682315038,0.634,9165.654322266579,4113.342386318635
312,6527756.3761157375,0.634,9165.654322266579,4118.458281461033
313,6545820.795103452,0.634,9165.654322266579,4129.855391232462
314,6561465.9869172545,0.634,9165.654322266579,4139.726174711202
315,6571663.087898252,0.634,9165.654322266579,4146.159676907414
316,6571744.968245432,0.634,9165.654322266579,4146.211336432449
317,6572653.762098953,0.634,9165.654322266579,4146.7847079488665
318,6572653.762098953,0.634,9165.654322266579,4146.7847079488665
319,6573545.468593428,0.634,9165.654322266579,4147.347298797115
320,6576284.619547364,0.634,9165.654322266579,4149.0754697459715
321,6576284.619547364,0.634,9165.654322266579,4149.0754697459715
322,6588332.705399486,0.6348,9165.654322266579,4151.438377693438
323,6605715.482629057,0.636,9165.654322266579,4154.538039389344
324,6612024.320477864,0.6364,9165.654322266579,4155.89209332361
325,6619796.246616908,0.6384,9165.654322266579,4147.742009158464
326,6624229.041889497,0.6428,9165.654322266579,4122.108924635655
327,6627241.308173319,0.6488,9165.654322266579,4085.845442770234
328,6627974.466295787,0.6508,9165.654322266579,4073.73968426293
329,6627974.466295787,0.6508,9165.654322266579,4073.73968426293
330,6627974.466295787,0.6508,9165.654322266579,4073.73968426293
331,6627974.466295787,0.6508,9165.654322266579,4073.73968426293
332,6681558.304638955,0.6508,9165.654322266579,4106.673819692043
333,6763594.530050989,0.6512,9165.654322266579,4154.542094625915
334,6811138.428034016,0.654,9165.654322266579,4165.833900938236
335,6857202.466924139,0.6544,9165.654322266579,4191.444050687127
336,6866293.218353888,0.6544,9165.654322266579,4197.00074471509
337,6886655.265012285,0.6544,9165.654322266579,4209.446983503842
338,6902237.813507184,0.6548,9165.654322266579,4216.394510389239
339,6902406.956577,0.6548,9165.654322266579,4216.497835416616
340,6902406.956577,0.6548,9165.654322266579,4216.497835416616
341,6911515.660452005,0.6548,9165.654322266579,4222.062101681127
342,6928898.5529151885,0.656,9165.654322266579,4224.938142021457
343,6942004.5550709935,0.6568,9165.654322266579,4227.773785061507
344,6952597.692225704,0.658,9165.654322266579,4226.503156368209
345,6955248.5885473825,0.6588,9165.654322266579,4222.98032091523
346,6961265.520882807,0.6596,9165.654322266579,4221.507289801581
347,6975373.916911373,0.6616,9165.654322266579,4217.275645049198
348,6983993.278215573,0.6616,9165.654322266579,4222.486867119452
349,6995870.308567296,0.6624,9165.654322266579,4224.55936507687
350,6996258.082885395,0.6624,9165.654322266579,4224.793528312436
351,7004123.768027602,0.6628,9165.654322266579,4226.990807500061
352,7010214.258757339,0.6632,9165.654322266579,4228.114751964619
353,7010624.423063217,0.6632,9165.654322266579,4228.362136950071
354,7010842.88904172,0.6632,9165.654322266579,4228.493901713944
355,7016901.31658114,0.6636,9165.654322266579,4229.59693585361
356,7028993.284926091,0.6644,9165.654322266579,4231.784036680368
357,7028993.284926091,0.6644,9165.654322266579,4231.784036680368
358,7028993.284926091,0.6644,9165.654322266579,4231.784036680368
359,7040626.607683383,0.6652,9165.654322266579,4233.690082792173
360,7040626.607683383,0.6652,9165.654322266579,4233.690082792173
361,7046339.15430666,0.6656,9165.654322266579,4234.578818693906
362,7052032.793538676,0.666,9165.654322266579,4235.45513125446
363,7057819.525994406,0.6664,9165.654322266579,4236.3862701046855
364,7063598.871400486,0.6668,9165.654322266579,4237.311860468198
365,7063706.294632898,0.6668,9165.654322266579,4237.3763015194345
366,7064157.308986411,0.6668,9165.654322266579,4237.646856020643
367,7064389.591579376,0.6668,9165.654322266579,4237.786197708084
368,7064940.78469051,0.6668,9165.654322266579,4238.116847444817
369,7065597.034064994,0.6668,9165.654322266579,4238.51051833533
370,7065790.240588913,0.6668,9165.654322266579,4238.626419069534
371,7065894.0505588865,0.6668,9165.654322266579,4238.688692596813
372,7065894.0505588865,0.6668,9165.654322266579,4238.688692596813
373,7066489.05867208,0.6668,9165.654322266579,4239.045626078032
374,7067727.741139707,0.6668,9165.654322266579,4239.788686946435
375,7071868.762650475,0.6668,9165.654322266579,4242.272803029679
376,7073085.92730517,0.6668,9165.654322266579,4243.002955791944
377,7074603.653212615,0.6668,9165.654322266579,4243.91340924572
378,7074827.950936576,0.6668,9165.654322266579,4244.047960969752
379,7078821.574009225,0.6668,9165.654322266579,4246.4436556744
380,7081993.681311747,0.6668,9165.654322266579,4248.346539479153
381,7082126.842087433,0.6668,9165.654322266579,4248.426419968466
382,7085317.849066446,0.6668,9165.654322266579,4250.340641311605
383,7086987.993154928,0.6668,9165.654322266579,4251.342527387479
384,7104117.871378085,0.6668,9165.654322266579,4261.618399147022
385,7112635.471251675,0.6668,9165.654322266579,4266.727937163572
386,7124366.718667288,0.6672,9165.654322266579,4271.203068745377
387,7129910.395163556,0.6676,9165.654322266579,4271.965485418547
388,7130019.706827946,0.6676,9165.654322266579,4272.0309807237545
389,7130471.083739562,0.668,9165.654322266579,4269.743163915905
390,7133706.381900997,0.6712,9165.654322266579,4251.314887902859
391,7134061.556935127,0.6716,9165.654322266579,4248.994375780302
392,7134061.556935127,0.6716,9165.654322266579,4248.994375780302
393,7134061.556935127,0.6716,9165.654322266579,4248.994375780302
394,7203072.102789957,0.6728,9165.654322266579,4282.444769791889
395,7230160.752981526,0.6728,9165.654322266579,4298.549793686995
396,7248301.058821362,0.6728,9165.654322266579,4309.334755541832
397,7263011.925349074,0.6728,9165.654322266579,4318.0808117414235
398,7264312.771883088,0.6728,9165.654322266579,4318.854204448923
399,7272507.655656582,0.6728,9165.654322266579,4323.726311329716
400,7282183.732908636,0.6732,9165.654322266579,4326.906555501269
401,7293532.060009343,0.6732,9165.654322266579,4333.649471187963
402,7293532.060009343,0.6732,9165.654322266579,4333.649471187963
403,7293663.680128581,0.6732,9165.654322266579,4333.727676844077
404,7293743.551724846,0.6732,9165.654322266579,4333.775134714703
405,7293743.551724846,0.6732,9165.654322266579,4333.775134714703
406,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
407,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
408,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
409,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
410,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
411,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
412,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
413,7293871.75616153,0.6732,9165.654322266579,4333.851310850582
414,7293896.548597843,0.6732,9165.654322266579,4333.866041947619
415,7294056.780272443,0.6732,9165.654322266579,4333.961247933716
416,7294180.724624855,0.6732,9165.654322266579,4334.034892825226
417,7294180.724624855,0.6732,9165.654322266579,4334.034892825226
418,7294237.4962869,0.6732,9165.654322266579,4334.068625244741
419,7295116.659739478,0.6732,9165.654322266579,4334.591004004443
420,7295994.264473923,0.6732,9165.654322266579,4335.11245660958
421,7297885.415774329,0.6732,9165.654322266579,4336.236135338282
422,7301189.477599627,0.6732,9165.654322266579,4338.199333095441
423,7304319.854990823,0.6732,9165.654322266579,4340.05933154535
424,7310897.319902212,0.6732,9165.654322266579,4343.967510339996
425,7317762.65694123,0.6732,9165.654322266579,4348.046736150463
426,7334073.431814463,0.6732,9165.654322266579,4357.7382244886885
427,7352813.429797943,0.6736,9165.654322266579,4366.278758787377
428,7373103.865353734,0.6744,9165.654322266579,4373.133965215738
429,7379909.295759685,0.6744,9165.654322266579,4377.170400806456
430,7416917.717334111,0.6744,9165.654322266579,4399.120828786543
431,7425939.965790065,0.6744,9165.654322266579,4404.47210307833
432,7438083.836121149,0.6744,9165.654322266579,4411.674873144217
433,7441596.517906232,0.6744,9165.654322266579,4413.758314297884
434,7441817.824250169,0.6744,9165.654322266579,4413.889575474596
435,7443928.032188507,0.6744,9165.654322266579,4415.141181606469
436,7447241.831754036,0.6744,9165.654322266579,4417.106661775822
437,7449495.642150445,0.6744,9165.654322266579,4418.44344137037
438,7459208.379476602,0.6744,9165.654322266579,4424.204258289799
439,7474222.049988611,0.6744,9165.654322266579,4433.109163694312
440,7474600.524321978,0.6744,9165.654322266579,4433.333644319086
441,7476407.683104188,0.6744,9165.654322266579,4434.405505992994
442,7479222.328818685,0.6744,9165.654322266579,4436.074928124962
443,7482069.994505102,0.6744,9165.654322266579,4437.763935056407
