Iteration,QD-Score,Coverage,Maximum,Average
114,456682.2439427544,0.2612,2155.5501764953137,699.3602510608796
115,456682.2439427544,0.2612,2155.5501764953137,699.3602510608796
116,456685.9725283493,0.2612,2155.5501764953137,699.365960992878
117,456691.95844277635,0.2612,2155.5501764953137,699.375127783731
118,456691.95844277635,0.2612,2155.5501764953137,699.375127783731
119,456730.2153311621,0.2612,2155.5501764953137,699.4337141365422
120,456809.7710188519,0.2612,2155.5501764953137,699.5555452049799
121,456809.7710188519,0.2612,2155.5501764953137,699.5555452049799
122,456827.72344166745,0.2612,2155.5501764953137,699.5830374298123
123,456827.72344166745,0.2612,2155.5501764953137,699.5830374298123
124,456827.72344166745,0.2612,2155.5501764953137,699.5830374298123
125,456827.72344166745,0.2612,2155.5501764953137,699.5830374298123
126,456827.72344166745,0.2612,2155.5501764953137,699.5830374298123
127,456880.7324654048,0.2612,2155.5501764953137,699.6642151078174
128,456894.47477644135,0.2612,2155.5501764953137,699.6852599945503
129,456898.2135615831,0.2612,2155.5501764953137,699.690985546069
130,456898.2135615831,0.2612,2155.5501764953137,699.690985546069
131,459189.6844455314,0.2616,2155.5501764953137,702.1248997638095
132,459267.65820199315,0.2616,2155.5501764953137,702.244125691121
133,459755.2284166677,0.2616,2155.5501764953137,702.9896458970454
134,461001.6723308487,0.262,2155.5501764953137,703.819347069998
135,461184.2543576631,0.262,2155.5501764953137,704.0980982559742
136,466349.6392183172,0.2692,2155.5501764953137,692.9415144402931
137,509084.77580174914,0.3316,2155.5501764953137,614.0950250925804
138,541809.0690906504,0.3664,2155.5501764953137,591.4946169111904
139,550591.9943385504,0.3736,2155.5501764953137,589.4989232746792
140,560405.330235329,0.3812,2155.5501764953137,588.0433685575331
141,598160.0872698377,0.392,2155.5501764953137,610.3674359896304
142,646759.0717243456,0.414,2155.5501764953137,624.8879920041986
143,695583.4809873451,0.4288,2155.5501764953137,648.865187488195
144,740991.124483028,0.4364,2155.5501764953137,679.1852653373309
145,783908.1998153803,0.4408,2155.5501764953137,711.3504535529767
146,834487.6668276741,0.4516,2155.5501764953137,739.1387660121118
147,899642.7167362127,0.468,2155.5501764953137,768.92539891984
148,917968.0264228022,0.472,2155.5501764953137,777.9390054430528
149,959230.7451200983,0.482,2155.5501764953137,796.0421121328617
150,966037.5236137679,0.482,2155.5501764953137,801.6908909657825
151,972728.8734807858,0.482,2155.5501764953137,807.243878407291
152,997052.2960908574,0.482,2155.5501764953137,827.4292913617073
153,1020709.802650164,0.4844,2155.5501764953137,842.8652375311016
154,1032277.0119529476,0.4872,2155.5501764953137,847.5180722109586
155,1049818.2362920542,0.4924,2155.5501764953137,852.8174137222211
156,1065998.1712783356,0.4936,2155.5501764953137,863.855892445977
157,1109692.7653707517,0.5008,2155.5501764953137,886.3360745772777
158,1131802.4548269282,0.504,2155.5501764953137,898.2559165293081
159,1156358.7386286163,0.5072,2155.5501764953137,911.9548411897605
160,1169721.568063975,0.5076,2155.5501764953137,921.766405093755
161,1177071.104585019,0.5076,2155.5501764953137,927.558002037052
162,1185361.6246073116,0.5084,2155.5501764953137,932.6212624762483
163,1204669.6671400943,0.5088,2155.5501764953137,947.0673483805773
164,1230597.9336058104,0.5088,2155.5501764953137,967.4512056649453
165,1240888.2318159388,0.5092,2155.5501764953137,974.7747304131491
166,1263190.125541351,0.5092,2155.5501764953137,992.2938928054604
167,1310287.6538850171,0.5092,2155.5501764953137,1029.2911656598721
168,1400047.8435432138,0.5272,2155.5501764953137,1062.2517781056251
169,1465715.1622377974,0.5432,2155.5501764953137,1079.3189707200274
170,1516128.1982079218,0.5488,2155.5501764953137,1105.0497071486311
171,1562024.038720276,0.5588,2155.5501764953137,1118.1274436079284
172,1581049.9746376756,0.5612,2179.4867941856382,1126.9066105756776
173,1616620.959865602,0.5684,2229.229964965582,1137.6642926570034
174,1674118.794431752,0.5808,2234.1183390498163,1152.9743763304077
175,1681955.835898782,0.5816,2326.613051944971,1156.7784290913219
176,1686049.0832619232,0.582,2328.853073048592,1158.7966207985726
177,1715369.0783687364,0.5872,2354.0315520882605,1168.5075465727086
178,1731018.4802841018,0.59,2379.3034850180147,1173.571851040069
179,1737720.8131528627,0.5912,2395.5406788468363,1175.7245014566054
180,1761917.8012424004,0.5956,2395.5406788468363,1183.2893225267967
181,1764331.6790151787,0.5956,2395.5406788468363,1184.910462736856
182,1778675.4934970427,0.5956,2395.5406788468363,1194.543649091365
183,1791657.558096752,0.5956,2395.5406788468363,1203.2622955653137
184,1799125.5336754324,0.596,2395.5406788468363,1207.4668011244512
185,1825971.700051424,0.5992,2395.5406788468363,1218.9397196604966
186,1844722.6318611193,0.5992,2395.5406788468363,1231.4570306148994
187,1848824.4454250208,0.5996,2395.5406788468363,1233.3718782021485
188,1854041.7411343176,0.5996,2395.5406788468363,1236.8523956866695
189,1855552.500192788,0.5996,2395.5406788468363,1237.8602402887177
190,1855824.1465235685,0.5996,2395.5406788468363,1238.0414586548156
191,1855927.8418802975,0.5996,2395.5406788468363,1238.1106350102052
192,1856921.204760909,0.5996,2395.5406788468363,1238.7733187197525
193,1856921.204760909,0.5996,2395.5406788468363,1238.7733187197525
194,1858616.9156943753,0.6,2395.5406788468363,1239.07794379625
195,1866212.0325537894,0.6,2395.5406788468363,1244.1413550358595
196,1868059.179707773,0.6,2395.5406788468363,1245.3727864718487
197,1869931.2927503828,0.6,2395.5406788468363,1246.6208618335886
198,1869931.2927503828,0.6,2395.5406788468363,1246.6208618335886
199,1870630.3264590676,0.6,2395.5406788468363,1247.086884306045
200,1873045.4827969496,0.6004,2395.5406788468363,1247.8650784789804
201,1874013.6865524997,0.6004,2395.5406788468363,1248.5101176232508
202,1874674.8173471873,0.6004,2395.5406788468363,1248.9505778462274
203,1874910.4669532573,0.6004,2395.5406788468363,1249.1075729202248
204,1875888.221664313,0.6008,2395.5406788468363,1248.9269118936838
205,1876424.0588691283,0.6008,2395.5406788468363,1249.283661031377
206,1880577.6002118653,0.6016,2395.5406788468363,1250.3840426940594
207,1898601.512223333,0.6064,2395.5406788468363,1252.3756676934913
208,1906937.9418455395,0.6084,2395.5406788468363,1253.7396067360548
209,1908299.5233999977,0.6084,2395.5406788468363,1254.6347951347782
210,1908380.473919911,0.6084,2395.5406788468363,1254.6880170413617
211,1914804.3620181812,0.6084,2395.5406788468363,1258.9114806168186
212,1915849.6899423366,0.6084,2395.5406788468363,1259.5987442092944
213,1916561.394969403,0.6084,2395.5406788468363,1260.0666633592393
214,1924211.6902560722,0.6092,2395.5406788468363,1263.435121638918
215,1976725.8569311884,0.6128,2395.5406788468363,1290.291029328452
216,2004442.9899488932,0.6204,2395.5406788468363,1292.3552481939994
217,2015856.587579543,0.6224,2395.5406788468363,1295.5376526860816
218,2090163.055193297,0.6356,2395.5406788468363,1315.3952518522951
219,2120308.746362273,0.6404,2395.5406788468363,1324.365238202544
220,2138217.887052919,0.642,2395.5406788468363,1332.2229825874883
221,2167974.0977831297,0.642,2395.5406788468363,1350.7626777464982
222,2177279.5910559967,0.642,2395.5406788468363,1356.5604928697799
223,2189807.9169083307,0.642,2395.5406788468363,1364.3663033696764
224,2207194.326350592,0.642,2395.5406788468363,1375.1989572277832
225,2213625.9342164253,0.642,2395.5406788468363,1379.206189542944
226,2229879.7532885503,0.642,2395.5406788468363,1389.3331796190344
227,2247071.511713657,0.642,2395.5406788468363,1400.044555584833
228,2277434.00062759,0.642,2395.5406788468363,1418.9619941604922
229,2296574.607687956,0.642,2395.5406788468363,1430.8876060361097
230,2314620.2680446007,0.642,2395.5406788468363,1442.1310081274771
231,2317179.5566249886,0.642,2395.5406788468363,1443.7255804517063
232,2318566.689525137,0.642,2395.5406788468363,1444.5898377103658
233,2318644.964139078,0.642,2395.5406788468363,1444.6386069402354
234,2325861.685181274,0.642,2395.5406788468363,1449.135006343473
235,2333106.8818570143,0.642,2395.5406788468363,1453.6491475744638
236,2333106.8818570143,0.642,2395.5406788468363,1453.6491475744638
237,2333274.6658504037,0.642,2395.5406788468363,1453.753685888102
238,2333383.898514555,0.642,2395.5406788468363,1453.8217436227756
239,2333383.898514555,0.642,2395.5406788468363,1453.8217436227756
240,2333493.737866679,0.642,2395.5406788468363,1453.8901793561863
241,2333798.263002911,0.642,2395.5406788468363,1454.0799146435584
242,2333962.188882158,0.642,2395.5406788468363,1454.182049147762
243,2334779.050595467,0.6436,2395.5406788468363,1451.0746119300602
244,2334779.050595467,0.6436,2395.5406788468363,1451.0746119300602
245,2334840.8861027937,0.6436,2395.5406788468363,1451.1130429476655
246,2334882.1838383856,0.6436,2395.5406788468363,1451.1387096571693
247,2335505.100901671,0.644,2395.5406788468363,1450.62428627433
248,2335545.6935719014,0.644,2395.5406788468363,1450.6494991129823
249,2335547.14985863,0.644,2395.5406788468363,1450.6504036389006
250,2335992.866668042,0.644,2395.5406788468363,1450.9272463776658
251,2337868.1240987494,0.644,2395.5406788468363,1452.092002545807
252,2338330.6251606396,0.644,2395.5406788468363,1452.3792702861115
253,2338330.6251606396,0.644,2395.5406788468363,1452.3792702861115
254,2338330.6251606396,0.644,2395.5406788468363,1452.3792702861115
255,2338575.944918751,0.644,2395.5406788468363,1452.5316428066776
256,2340804.0196897737,0.644,2395.5406788468363,1453.9155401799837
257,2345857.00690295,0.6444,2395.5406788468363,1456.1496008087834
258,2353574.0622053253,0.6456,2409.447983574867,1458.2243260256043
259,2358035.836355405,0.646,2572.9218822956086,1460.0841091983932
260,2374386.2033653846,0.6496,2674.3754815757275,1462.0604700525766
261,2380574.8961355444,0.65,2793.77193749547,1464.9691668526427
262,2382036.3694876786,0.65,2830.0942715764045,1465.8685350693406
263,2386404.2680848716,0.6516,2866.1655926465987,1464.9504408133037
264,2394213.720134252,0.652,2939.447700828314,1468.8427730884982
265,2404967.6798653007,0.6528,2939.447700828314,1473.6321567802088
266,2441537.177095622,0.6584,2974.358182322979,1483.315417433549
267,2447027.37803562,0.6584,2999.3599212527274,1486.6508979560267
268,2452007.208731356,0.6592,3012.5883790671824,1487.8684519000947
269,2457562.7574602156,0.6592,3062.501208651066,1491.2395372938201
270,2462648.805811903,0.6592,3062.501208651066,1494.32573168198
271,2469852.675478277,0.6592,3062.501208651066,1498.6970118193426
272,2476178.055277458,0.6592,3097.4692684233187,1502.535227716904
273,2488784.494949451,0.6592,3097.4692684233187,1510.1847663528224
274,2496285.3127108277,0.6592,3138.314247328043,1514.7362334410361
275,2512612.189335406,0.6592,3181.58835799098,1524.643318771484
276,2545253.271936503,0.6592,3297.084086495638,1544.4498009323438
277,2564840.04329769,0.6592,3297.084086495638,1556.3349777291808
278,2575004.8491588808,0.6592,3297.084086495638,1562.5029424507773
279,2591995.4996434646,0.6592,3352.891830652952,1572.812803181714
280,2593405.732311313,0.6592,3352.891830652952,1573.6685268879326
281,2598441.783375691,0.6592,3437.3621923089026,1576.7243831163175
282,2619250.661018089,0.6592,3551.4648153066637,1589.351129258549
283,2623700.9163497123,0.6592,3573.7667556405067,1592.0515269112332
284,2640017.3529531136,0.6592,3597.28386605978,1601.9522772773748
285,2643104.9852520204,0.6592,3670.2706303775312,1603.8258405655463
286,2644945.703303323,0.6592,3670.2706303775312,1604.9427811306573
287,2648323.0290302318,0.6592,3721.506383603811,1606.9921292659174
288,2656252.365460102,0.6592,3721.506383603811,1611.803619818023
289,2663090.16672747,0.6596,3790.4648900806906,1614.972811842007
290,2667152.5349446936,0.66,3824.879886823893,1616.4560817846627
291,2682111.937892465,0.6612,3824.879886823893,1622.5722552283514
292,2690353.2622560663,0.662,3922.2622403383257,1625.5910950187713
293,2708274.669330482,0.664,3986.103233194351,1631.4907646569168
294,2733185.1022780696,0.6664,4065.57476695776,1640.5672882821545
295,2738743.528497062,0.6672,4066.430387377739,1641.9325710414041
296,2742994.1633655974,0.6672,4066.430387377739,1644.4809132887274
297,2743905.6679568714,0.6672,4066.430387377739,1645.027378871026
298,2747882.149886925,0.6676,4066.430387377739,1646.4242959178698
299,2748237.3341657766,0.6676,4066.430387377739,1646.6371085474996
300,2756729.6656882055,0.6684,4141.215331190824,1649.7484534339949
301,2760191.119008792,0.6688,4141.215331190824,1650.8320089765502
302,2760510.4580035275,0.6688,4141.215331190824,1651.023001198282
303,2768691.933914227,0.6696,4141.215331190824,1653.9378338794666
304,2775374.891591615,0.6704,4141.215331190824,1655.9516059615842
305,2775501.539418823,0.6704,4141.215331190824,1656.0271714909445
306,2775593.0582912453,0.6704,4141.215331190824,1656.081777023416
307,2775593.0582912453,0.6704,4141.215331190824,1656.081777023416
308,2777896.818673917,0.6704,4141.215331190824,1657.4563357242941
309,2777896.818673917,0.6704,4141.215331190824,1657.4563357242941
310,2777896.818673917,0.6704,4141.215331190824,1657.4563357242941
311,2777896.818673917,0.6704,4141.215331190824,1657.4563357242941
312,2783151.380473822,0.6704,4141.215331190824,1660.5915157958364
313,2783322.061258107,0.6704,4141.215331190824,1660.6933539726176
314,2785190.5114467675,0.6704,4141.215331190824,1661.808181054157
315,2785946.957554878,0.6704,4141.215331190824,1662.2595212141277
316,2787059.8198517156,0.6704,4141.215331190824,1662.9235201979209
317,2787611.415670408,0.6704,4141.215331190824,1663.2526346482148
318,2792099.096756668,0.6708,4141.215331190824,1664.936849586564
319,2805660.206545986,0.6728,4141.215331190824,1668.0500633448191
320,2807339.510216058,0.6728,4141.215331190824,1669.0484602949216
321,2808247.9633434843,0.6728,4141.215331190824,1669.5885632244258
322,2808647.806000061,0.6728,4141.215331190824,1669.8262818074083
323,2809062.6081394684,0.6728,4141.215331190824,1670.072894256521
324,2809155.033945472,0.6728,4141.215331190824,1670.1278442006374
325,2809291.0901346453,0.6728,4141.215331190824,1670.208733730467
326,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
327,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
328,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
329,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
330,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
331,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
332,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
333,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
334,2809394.112453956,0.6728,4141.215331190824,1670.2699836230418
335,2809524.60886621,0.6728,4141.215331190824,1670.3475676969144
336,2809524.60886621,0.6728,4141.215331190824,1670.3475676969144
337,2810402.585844995,0.6728,4141.215331190824,1670.8695516319829
338,2811580.8717654124,0.6728,4141.215331190824,1671.570078338533
339,2812517.317820801,0.6728,4141.215331190824,1672.1268239124856
340,2814953.2045595567,0.6728,4141.215331190824,1673.5750324373107
341,2825390.108249497,0.6728,4141.215331190824,1679.7800881388212
342,2827375.9630028,0.6764,4141.215331190824,1672.014170906446
343,2828015.7461628667,0.6764,4141.215331190824,1672.3925169502463
344,2830723.6924839085,0.6764,4141.215331190824,1673.993904484866
345,2834294.162315082,0.6764,4141.215331190824,1676.1053591455245
346,2844573.9907687353,0.6764,4141.215331190824,1682.184500750287
347,2846961.0680067567,0.6764,4141.215331190824,1683.5961372009206
348,2850947.401715191,0.6764,4141.215331190824,1685.9535196423365
349,2856284.829784725,0.6764,4141.215331190824,1689.1098934268036
350,2858762.342883099,0.6764,4141.215331190824,1690.5750105754576
351,2862735.000849867,0.6764,4141.215331190824,1692.924305647467
352,2866587.8904349594,0.6764,4141.215331190824,1695.202773764021
353,2866625.4894964662,0.6764,4141.215331190824,1695.225008572718
354,2881448.767999661,0.6764,4141.215331190824,1703.9909923120408
355,2883400.1190803857,0.6764,4141.215331190824,1705.1449551037172
356,2885799.789921168,0.6764,4141.215331190824,1706.564038983541
357,2887780.58712872,0.6764,4141.215331190824,1707.7354152150915
358,2889168.2843961804,0.6764,4141.215331190824,1708.5560522745006
359,2889805.4287214787,0.6764,4141.215331190824,1708.9328378009927
360,2895731.274498597,0.6764,4141.215331190824,1712.4371818442323
361,2902261.329194002,0.6764,4141.215331190824,1716.2988345322306
362,2902634.9243503944,0.6764,4141.215331190824,1716.5197660262534
363,2922086.979321966,0.6764,4141.215331190824,1728.0230510478805
364,2924947.079602507,0.6764,4141.215331190824,1729.7144172693713
365,2941594.0348660573,0.6764,4141.215331190824,1739.5588615411339
366,2973253.80391149,0.6764,4141.215331190824,1758.2813742823714
367,2974721.305482235,0.6764,4141.215331190824,1759.1492048978325
368,2975020.3194906157,0.6764,4141.215331190824,1759.3260316325345
369,2975125.4168118583,0.6764,4141.215331190824,1759.3881826208506
370,2975164.8769287514,0.6764,4141.215331190824,1759.4115179945306
371,2975164.8769287514,0.6764,4141.215331190824,1759.4115179945306
372,2975164.8769287514,0.6764,4141.215331190824,1759.4115179945306
373,2975164.8769287514,0.6764,4141.215331190824,1759.4115179945306
374,2978823.5850300416,0.6764,4141.215331190824,1761.57515377294
375,2980421.886689027,0.6764,4141.215331190824,1762.5203351206546
376,2984135.26905738,0.6764,4141.215331190824,1764.7163034047192
377,2998509.166647508,0.6764,4141.215331190824,1773.2165385260248
378,3002856.5732850037,0.6764,4141.215331190824,1775.7874472412796
379,3004405.8882263415,0.6764,4141.215331190824,1776.7036595070026
380,3007473.1797644817,0.6764,4141.215331190824,1778.5175516052523
381,3012517.1367126903,0.6764,4141.215331190824,1781.5003765302722
382,3015799.954886942,0.6764,4141.215331190824,1783.4417237651935
383,3017442.9444531878,0.6764,4141.215331190824,1784.413332024357
384,3020074.2150127194,0.6764,4141.215331190824,1785.9693761163333
385,3023655.249231248,0.6764,4141.215331190824,1788.0870781970716
386,3024728.4362371704,0.6764,4141.215331190824,1788.7217245636725
387,3027182.2678006194,0.6764,4141.215331190824,1790.1728372564278
388,3036825.1044700164,0.6772,4141.215331190824,1793.7537533786276
389,3042794.6866224487,0.6776,4141.215331190824,1796.2188232718115
390,3046783.6078888853,0.678,4141.215331190824,1797.5124530317908
391,3062244.276765074,0.68,4141.215331190824,1801.3201628029847
392,3067629.148566808,0.6804,4141.215331190824,1803.4268951010042
393,3077304.539332314,0.6816,4141.215331190824,1805.9298939743626
394,3082546.4016290917,0.6824,4141.215331190824,1806.885346793137
395,3098127.729294087,0.6844,4141.215331190824,1810.7117061917515
396,3098127.729294087,0.6844,4141.215331190824,1810.7117061917515
397,3098127.729294087,0.6844,4141.215331190824,1810.7117061917515
398,3098880.7765877526,0.6844,4141.215331190824,1811.1518273452675
399,3099637.1486157337,0.6844,4141.215331190824,1811.5938916515101
400,3099834.7424480356,0.6844,4141.215331190824,1811.7093760654795
401,3099834.7424480356,0.6844,4141.215331190824,1811.7093760654795
402,3099981.1477219844,0.6844,4141.215331190824,1811.79494314552
403,3099983.6775449477,0.6844,4141.215331190824,1811.7964217094961
404,3099986.18673993,0.6844,4141.215331190824,1811.7978882173759
405,3099999.650224569,0.6844,4141.215331190824,1811.805756998579
406,3100094.8090659045,0.6844,4141.215331190824,1811.861372919874
407,3100216.791192689,0.6844,4141.215331190824,1811.9326658051953
408,3100231.8055733647,0.6844,4141.215331190824,1811.9414410130712
409,3100360.534712961,0.6844,4141.215331190824,1812.016677213887
410,3100535.370735976,0.6844,4141.215331190824,1812.1188607457486
411,3100611.0774170607,0.6844,4141.215331190824,1812.1631077832033
412,3100611.0774170607,0.6844,4141.215331190824,1812.1631077832033
413,3100943.6937435954,0.6844,4141.215331190824,1812.3575065713592
414,3106325.8740155487,0.6844,4141.215331190824,1815.5031408623897
415,3106325.8740155487,0.6844,4141.215331190824,1815.5031408623897
416,3106325.8740155487,0.6844,4141.215331190824,1815.5031408623897
417,3106325.8740155487,0.6844,4141.215331190824,1815.5031408623897
418,3106325.8740155487,0.6844,4141.215331190824,1815.5031408623897
419,3106516.434357321,0.6844,4141.215331190824,1815.614514527949
420,3106516.434357321,0.6844,4141.215331190824,1815.614514527949
421,3106903.8385708923,0.6844,4141.215331190824,1815.8409342904106
422,3107049.3822144205,0.6844,4141.215331190824,1815.9259977875047
423,3107049.3822144205,0.6844,4141.215331190824,1815.9259977875047
424,3107049.3822144205,0.6844,4141.215331190824,1815.9259977875047
425,3107049.3822144205,0.6844,4141.215331190824,1815.9259977875047
426,3107305.5125534814,0.6844,4141.215331190824,1816.0756940698313
427,3107305.5125534814,0.6844,4141.215331190824,1816.0756940698313
428,3107307.594016112,0.6844,4141.215331190824,1816.0769105880256
429,3108658.749409409,0.6856,4141.215331190824,1813.686551580752
430,3108658.749409409,0.6856,4141.215331190824,1813.686551580752
431,3108658.749409409,0.6856,4141.215331190824,1813.686551580752
432,3108658.749409409,0.6856,4141.215331190824,1813.686551580752
433,3108667.872366412,0.6856,4141.215331190824,1813.6918741927725
